amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,74040384000,28850530000,-120314391000,-73253050000,210913971000,TATN,0,RUB,439362594000,16036104000,0,140138052000,29046697000,197522814000,197522814000,253879731000,251901011000,280947708000,654671151000,654671151000,MOEX,136873587000,0,,318713036000,1713604000,3094329000,5073049000,1978720000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_12_Y_РСБУ.pdf,0,401557163000,370000000,0,46110554000,12,-12444426000,264790566000,Y,0,96049000,793237174000,46274869000,840919757000,16406104000,53922470000,186248606000,РСБУ,2018,1664663566130,2178690700,728.9000,2178690700,386.5000,147508500,519.4000,147508500,372.8000,84.9122525706311,341.0013957532098,120.77542972244166,58.840011207982535
1,19318000000,38988000000,-49613000000,-36337000000,60738000000,TATN,0,RUB,309869000000,11498000000,0,294371000000,7450000000,60235000000,60151000000,76179000000,73500000000,87400000000,838075000000,832476000000,MOEX,41700000000,0,,0,2146000000,2772000000,5451000000,2679000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_3_Q_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/4b42c6a386801df5b2b973962921f639f6cae734.pdf,915908000000,3627000000,13040000000,93331000000,3,-23900000000,79142000000,Q,0,56157000000,227326000000,11295000000,1225777000000,15125000000,31920000000,387702000000,МСФО,2019,1731873619900,2178690700,757.0000,2178690700,386.5000,147508500,560.0000,147508500,372.8000,25.858060651039686,97.72421897488401,37.572018767782225,17.926237787374358
1,39433000000,59776000000,-52593000000,-49201000000,97742000000,TATN,0,RUB,331019000000,10344000000,0,353020000000,14558000000,114494000000,114286000000,144994000000,139095000000,164382000000,819663000000,813940000000,MOEX,58309000000,0,,0,140434000000,5482000000,11381000000,5899000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_6_6M_МСФО.pdf,https://tatneft.ru/press-tsentr/press-relizi/more/6574/?lang=ru,934950000000,1639000000,12487000000,93286000000,6,-35306000000,148929000000,6M,0,56158000000,449656000000,24083000000,1265969000000,11893000000,64210000000,446306000000,МСФО,2019,1784615540530,2178690700,775.9000,2178690700,386.5000,147508500,638.4000,147508500,372.8000,49.12992833975697,193.30072850166917,70.66548728930867,25.066211010647756
1,20115000000,59776000000,-2980000000,-12864000000,37004000000,TATN,0,RUB,331019000000,10344000000,0,353020000000,7108000000,54259000000,54135000000,68815000000,65595000000,76982000000,819663000000,813940000000,MOEX,16609000000,0,X,0,3811458000000,2710000000,5930000000,3220000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_6_6M_МСФО.pdf,https://tatneft.ru/press-tsentr/press-relizi/more/6574/?lang=ru,934950000000,1639000000,12487000000,93286000000,6,-35306000000,69787000000,Q,0,0,222330000000,12788000000,1265969000000,11893000000,32290000000,446306000000,МСФО,2019,1784615540530,2178690700,775.9000,2178690700,386.5000,147508500,638.4000,147508500,372.8000,23.271867688717286,95.57650952678516,33.09346852152645,7.139973223273398
1,61361000000,57392000000,-124701000000,-86828000000,204763000000,TATN,0,RUB,298792000000,11271000000,0,389509000000,23273000000,173531000000,172719000000,220069000000,212038000000,248100000000,789607000000,782723000000,MOEX,143402000000,0,,0,140409000000,9050000000,17080999999.999998,8031000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_9_9M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/c2cc0da68c4a2a34b9b899b089475c5efc6ab580.pdf,982699000000,1697000000,12250000000,102375000000,9,-44400000000,222075000000,9M,0,56159000000,691409000000,37650000000,1281491000000,12968000000,100558000000,491884000000,МСФО,2019,1602456635930,2178690700,692.9000,2178690700,386.5000,147508500,629.4000,147508500,372.8000,74.24944518938877,297.2269098880268,106.65466654790355,61.6464832418479
1,21928000000,57392000000,-72108000000,-37627000000,107021000000,TATN,0,RUB,298792000000,11271000000,0,389509000000,8715000000,59037000000,58433000000,75075000000,72943000000,83718000000,789607000000,782723000000,MOEX,85093000000,0,X,0,3811459000000,3568000000,5700000000,2131999999.9999998,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_9_9M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/c2cc0da68c4a2a34b9b899b089475c5efc6ab580.pdf,982699000000,1697000000,12250000000,102375000000,9,-44400000000,73146000000,Q,0,0,241753000000,13567000000,1281491000000,12968000000,36348000000,491884000000,МСФО,2019,1602456635930,2178690700,692.9000,2178690700,386.5000,147508500,629.4000,147508500,372.8000,25.119516849631793,103.92618138635763,35.98917925859488,36.58027223120015
1,56561000000,25157000000,-131612000000,-54691000000,151064000000,TATN,0,RUB,253127000000,19592000000,0,358093000000,20607000000,78324000000,77974000000,107348000000,102781000000,164030000000,752130000000,745532000000,MOEX,94503000000,0,X,0,3811461000000,6636000000,11203000000,4567000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_12_Y_МСФО.pdf,https://tatneft.ru/press-tsentr/press-relizi/more/7961/?lang=ru,987216000000,21657000000,11578000000,130120000000,12,16092000000,105397000000,6M,0,0,482640000000,28554000000,1240343000000,41249000000,75830000000,488213000000,МСФО,2019,1776863479240,2178690700,765.7000,2178690700,386.5000,147508500,736.5000,147508500,372.8000,33.519915233398756,207.4800816714235,70.51416748832172,40.625497592811485
1,34633000000,25157000000,-59504000000,-17064000000,44043000000,TATN,0,RUB,253127000000,19592000000,0,358093000000,11892000000,19287000000,19541000000,32273000000,29838000000,80312000000,752130000000,745532000000,MOEX,9410000000,0,X,0,3811460000000,3068000000,5503000000,2435000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_12_Y_МСФО.pdf,https://tatneft.ru/press-tsentr/press-relizi/more/7961/?lang=ru,987216000000,21657000000,11578000000,130120000000,12,16092000000,32251000000,Q,0,0,240887000000,14987000000,1240343000000,41249000000,39482000000,488213000000,МСФО,2019,1776863479240,2178690700,765.7000,2178690700,386.5000,147508500,736.5000,147508500,372.8000,8.400398383766962,103.55390028506586,34.524988229726844,4.045225361611336
1,95994000000,25157000000,-184205000000,-103892000000,248806000000,TATN,0,RUB,253127000000,19592000000,0,358093000000,35165000000,192818000000,192260000000,252342000000,241876000000,328412000000,752130000000,745532000000,MOEX,152812000000,0,,0,4373000000,12118000000,22584000000,10466000000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_12_Y_МСФО.pdf,https://tatneft.ru/press-tsentr/press-relizi/more/7961/?lang=ru,987216000000,21657000000,11578000000,130120000000,12,16092000000,254326000000,Y,0,56156000000,932296000000,52637000000,1240343000000,41249000000,140040000000,488213000000,МСФО,2019,1776863479240,2178690700,765.7000,2178690700,386.5000,147508500,736.5000,147508500,372.8000,82.64984357315574,400.7808101730927,141.1796547776304,65.69170860345923
1,76737229000,1723345000,-188108568000,-86419460000,247098251000,TATN,0,RUB,420770797000,32893591000,0,175878901000,32837796000,156046046000,156046046000,203088454000,205115741999.99997,237953538000,572756678000,572756678000,MOEX,170361022000,0,,321345898000,1713603000,3261407999.9999995,1234120000,-2027288000,https://cdn.financemarker.ru/reports/2019/MOEX/T/TATN_2019_12_Y_РСБУ.pdf,0,395773315000,15370000000,0,67908533000.00001,12,46540246000,265121815000,Y,0,45981000,827026695000,46078486000,816544112000,48263591000,56224082999.99999,243787434000,РСБУ,2019,1776863479240,2178690700,765.7000,2178690700,386.5000,147508500,736.5000,147508500,372.8000,67.08197904977355,355.527030961063,102.29284663153526,73.23578393458307
