amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,83230143064,59604000504,-8704998832,-82282475956,123953357020,MTSS,0,RUB,123587616192,0,218536344,114801946340,75202909616,50487241328,46502382776,67607531808,86747624964,161950534580,114988343092,114988343092,MOEX,40723213956,0,,282833626648,3545145136,21154743192,2014650036,-19140093156,https://cdn.financemarker.ru/reports/2011/MOEX/M/MTSS_2011_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/120312_finance_result_4kv_2011_presentation.pdf,369720630524,0,178055916,260922218272,12,-59604000504,90457332540,Y,0,1810347860,396711028352,78457059408,493308246716,0,192376294108,375724164612,МСФО,2011,375983947605.89996,2066413562,181.9500,1998381575,228.1500,22.50390900986547,191.98046104964538,78.37276020549075,19.707194486560383
1,87783000000,22014000000,-75346000000,-93367000000,132123000000,MTSS,0,RUB,92362000000,27461000000,6786000000,113405000000,67910000000,30612000000,29642000000,82842000000,97927000000,165837000000,113991000000,110723000000,MOEX,44340000000,0,,270147000000,1107000000,17673000000,2588000000,-15085000000,https://cdn.financemarker.ru/reports/2012/MOEX/M/MTSS_2012_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/131119_fin_op_itogi_3kv_2013.pdf,362616000000,204432000000,5529000000,227582000000,12,209879000000,93794000000,Y,0,56214000000,378240000000,83051000000,454978000000,231893000000,175594000000,340987000000,МСФО,2012,507779804590.25995,2066413562,245.7300,1998381575,228.1500,14.34466001631865,183.04177196452218,80.25353832825841,21.45746660561261
1,81575000000,30612000000,-55145000000,-96671000000,159377000000,MTSS,0,RUB,108743000000,24460000000,0,101499000000,73253000000,80788000000,79839000000,96688000000,109393000000,182646000000,156597000000,152491000000,MOEX,77802000000,0,,292030000000,296000000,15498000000,2793000000,-12705000000,https://cdn.financemarker.ru/reports/2013/MOEX/M/MTSS_2013_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/140318_fin_i_oper_4kv_2013.pdf,369475000000,192664000000,0,220122000000,12,186512000000,101758000000,Y,0,56213000000,398443000000,85458000000,478218000000,217124000000,189612000000,321621000000,МСФО,2013,676853762233.1,2066413562,327.5500,1998381575,228.1500,38.63650600643899,192.8186144957173,88.38792164295717,37.650740118400364
1,51625549000,10490563000,-54506956000,-53183946000,104486551000,MTSS,0,RUB,64097082000,34118296999.999996,0,96455563000,54936785000,55999090000,55999090000,68198305999.99999,80494781000,135431565999.99998,118301916000,118301916000,MOEX,52861002000,0,,145265787000,2413783000,15739421000,3442946000,-12296475000,https://cdn.financemarker.ru/reports/2013/MOEX/M/MTSS_2013_12_Y_РСБУ.pdf,0,369802216000,208899233000,0,219141819000,12,232526967000,73478290000,Y,0,97236000,291825150000,44177545000,433899298000,243017530000,71787497000,315597382000,РСБУ,2013,676853762233.1,2066413562,327.5500,1998381575,228.1500,27.099652765441924,141.22301332437732,65.53942951715877,25.581037103162412
1,91929000000,61410000000,-33212000000,-105008000000,158979000000,MTSS,0,RUB,141053000000,41416000000,0,139380000000,75021000000,51496000000,51306000000,67481000000,80222000000,155243000000,178622000000,168829000000,MOEX,67050000000,0,,265763000000,297000000,17260000000,4519000000,-12741000000,https://cdn.financemarker.ru/reports/2014/MOEX/M/MTSS_2014_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/prezentacii_fin_i_operac_rezultatu_4_2014.pdf.pdf,458251000000,239154000000,9395000000,281302000000,12,219160000000,105702000000,Y,0,62585000000,410780000000,88275000000,599304000000,280570000000,160061000000,420682000000,МСФО,2014,354803208595.39996,2066413562,171.7000,1998381575,228.1500,24.828524620378,198.788861800937,75.12678142208205,32.44752223514491
1,73051648000,27324009000,-18848556000,-71834057000,100437589000,MTSS,0,RUB,90645138000,47087958000,0,128096538000,54782299000,28372745000,28372745000,35249495000,48973247000,103755546000,81134368000,81134368000,MOEX,27385941000,0,,150368668000,2413782000,17863284000,4139532000,-13723752000,https://cdn.financemarker.ru/reports/2014/MOEX/M/MTSS_2014_12_Y_РСБУ.pdf,0,401724534000,268044615000,0,283138766000,12,287808564000,74377911000,Y,0,97235000,309159681000,47474858000,492369672000,315132573000,75990757000,411235304000,РСБУ,2014,354803208595.39996,2066413562,171.7000,1998381575,228.1500,13.73042914630271,149.61171697923652,50.21044572490083,13.25288485500174
1,106537000000,33464000000,-27595000000,-145356000000,144088000000,MTSS,0,RUB,159017000000,53701000000,0,157910000000,82473000000,47404000000,49489000000,60673000000,78935000000,161408000000,168371000000,160115000000,MOEX,37551000000,0,,264060000000,298000000,26630000000,8368000000,-18262000000,https://cdn.financemarker.ru/reports/2015/MOEX/M/MTSS_2015_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/fin_result.pdf,494361000000,280373000000,11795000000,327097000000,12,300610000000,87859000000,Y,0,62584000000,431232000000,89302000000,653378000000,334074000000,176201000000,485007000000,МСФО,2015,435806620225.8,2066413562,210.9000,1998381575,228.1500,23.94922338396848,208.6862029605669,78.11021131887054,18.172064242385183
1,62474247000,14318945000,-4242684000,-111757668000,104274898000,MTSS,0,RUB,130269832000,64044251000,0,151992536000,59036284000,6688188000,6688188000,14405195000,36674469000,95710753000,35812135000,35812135000,MOEX,41800651000,0,,148355078000,2413781000,30395991000,8126717000,-22269274000,https://cdn.financemarker.ru/reports/2015/MOEX/M/MTSS_2015_12_Y_РСБУ.pdf,0,408866149000,331916957000,0,351331310000,12,381642263000,72852006000,Y,0,97234000,315594803000,46845936000,539135981000,395961208000,75503072000,503323846000,РСБУ,2015,435806620225.8,2066413562,210.9000,1998381575,228.1500,3.2366163884090886,152.72586707887663,46.3173271604767,20.228598848113833
1,86149000000,18470000000,-83038000000,-57302000000,130565000000,MTSS,0,RUB,90994000000,47207000000,0,127545000000,83259000000,48450000000,48474000000,67609000000,89472000000,172731000000,143948000000,139235000000,MOEX,47000000000,0,,259960000000,299000000,27136000000,5273000000,-21863000000,https://cdn.financemarker.ru/reports/2016/MOEX/M/MTSS_2016_12_Y_МСФО.pdf,https://static.mts.ru/uploadmsk/contents/1670/21032017_fin_res_Q4_2016.pdf,453476000000,226067000000,11046000000,272977000000,12,254804000000,87669000000,Y,0,62583000000,435692000000,94046000000,544470000000,273274000000,172291000000,400522000000,МСФО,2016,513883822011.24994,1998381575,257.1500,1998381575,228.1500,24.256628767206283,218.02242647278212,86.43544464224756,23.519031894597006
1,70549554000,3943965000,-54692688000,-51326045000,98601073000,MTSS,0,RUB,47024832000,63454237000,0,125884752000,58676773000,50658752000,50658752000,61984528000,87143068000,145819841000,65025597000,65025597000,MOEX,28051519000,0,,148855198000,2246912000,31493232000,6334692000,-25158540000,https://cdn.financemarker.ru/reports/2016/MOEX/M/MTSS_2016_12_Y_РСБУ.pdf,0,439412331000,305894794000,0,325526814000,12,365405066000,70778305000,Y,0,97233000,314325168000,48182276000,486437163000,369349031000,78076893000,451411566000,РСБУ,2016,513883822011.24994,1998381575,257.1500,1998381575,228.1500,25.349889447414466,157.28986492482048,72.96896790093754,14.037118511763701
