amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,151291000000,264620000000,-19565000000,-289218000000,350514000000,SNGS,0,RUB,1354886000000,0,0,372643000000,66643000000,850361000000,850350000000,1038895000000,919487000000,986130000000,4426344000000,4426056000000,MOEX,199223000000,0,,0,95361000000,16816000000,136224000000,119408000000,https://cdn.financemarker.ru/reports/2018/MOEX/S/SNGS_2018_12_Y_МСФО.pdf,0,3780905000000,0,0,336804000000,12,-264620000000,415194000000,Y,0,109452000000,1555959000000,0,5135791000000,0,1140765000000,709447000000,МСФО,2018,1261584898544.175,35725994705,26.8500,35725994705,21.3000,7701998235,39.2550,7701998235,25.2700,19.580688455366595,35.82848054133445,22.707243260411197,4.587432817244075
1,43904017000,71923660000,-31530243000,-206930726000,245929772000,SNGS,0,RUB,1306800114000,0,0,168830866000,142701568000,827641293000,827641293000,1008390471000,902230132000,1044931700000,4281345701000,4281345701000,MOEX,202025755000,0,,491090228000,1736554000,0,106160339000,106160339000,https://cdn.financemarker.ru/reports/2018/MOEX/S/SNGS_2018_12_Y_РСБУ.pdf,0,3238046226000,0,0,94669773000,12,-71923660000,391787038000,Y,0,96119000,1524947700000,99303190000,4544846340000,0,99303190000,263500639000,РСБУ,2018,1261584898544.175,35725994705,26.8500,35725994705,21.3000,7701998235,39.2550,7701998235,25.2700,19.0577836314809,35.11439504254465,24.06124780953324,4.651970798630235
1,69379000000,261181000000,-5265000000,-181601000000,185044000000,SNGS,0,RUB,1483652000000,0,0,419867000000,33711000000,-15520000000,-15544000000,-18357000000,-80338000000,-46627000000,4327984000000,4327682000000,MOEX,115665000000,0,,0,141430000000,11514000000,73495000000,61981000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SNGS_2019_6_6M_МСФО.pdf,0,3615693000000,0,0,351494000000,6,-261181000000,222437000000,6M,0,0,807368000000,0,5099345000000,0,584931000000,771361000000,МСФО,2019,1273179714643.5251,35725994705,26.4200,35725994705,21.3000,7701998235,42.7550,7701998235,25.2700,-0.35792582036834053,18.590958166440192,-1.073662327992448,2.6633742931616124
1,89836000000,399884000000,-58517000000,-36711000000,234236000000,SNGS,0,RUB,1468990000000,0,0,398744000000,37361000000,121717000000,121706000000,151292000000,73678000000,111039000000,4449378000000,4449064000000,MOEX,144400000000,0,X,0,3674971000000,-9367000000,68247000000,77614000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SNGS_2019_12_Y_МСФО.pdf,0,3798906000000,0,0,419774000000,12,-399884000000,170570000000,6M,0,0,763508000000,0,5267896000000,0,592938000000,818518000000,МСФО,2019,2107381083926.35,35725994705,50.7800,35725994705,21.3000,7701998235,38.0700,7701998235,25.2700,2.8024781197728545,17.58101050294589,2.5568531374086567,3.325044291121228
1,0,173194000000,0,0,0,SNGS,0,RUB,1330741000000,0,0,153770000000,0,-10347000000,-10347000000,-15925000000,-15925000000,-15925000000,4303835000000,4303835000000,MOEX,0,0,,109075000000,109760000000,0,29032000000,29032000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SNGS_2019_12_Q_МСФО.pdf,0,3222945000000,0,0,96082000000,12,-173194000000,82704000000,Q,0,0,380301000000,26371000000,4553686000000,0,26371000000,249852000000,МСФО,2019,2107381083926.35,35725994705,50.7800,35725994705,21.3000,7701998235,38.0700,7701998235,25.2700,-0.23825646315949686,8.7570475689591,-0.3666989635464374,0
1,159215000000,399884000000,-63782000000,-218312000000,419280000000,SNGS,0,RUB,1468990000000,0,0,398744000000,71072000000,106197000000,106162000000,132935000000,-6660000000,64412000000,4449378000000,4449064000000,MOEX,260065000000,0,,0,4624000000,2147000000,141742000000,139595000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SNGS_2019_12_Y_МСФО.pdf,0,3798906000000,0,0,419774000000,12,-399884000000,393007000000,Y,0,51535000000,1570876000000,0,5267896000000,0,1177869000000,818518000000,МСФО,2019,2107381083926.35,35725994705,50.7800,35725994705,21.3000,7701998235,38.0700,7701998235,25.2700,2.444552299404514,36.17196866938608,1.4831908094162087,5.988418584282841
1,46237463000,173193638000,-77439814000,-125802279000,308299218000,SNGS,0,RUB,1330741079000,0,0,153770237000,127586299000,105478643000,105478643000,123294709000,5005216000,132591515000,4303834579000,4303834579000,MOEX,262061755000,0,,483787025000,1736553000,0,118289493000,118289493000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SNGS_2019_12_Y_РСБУ.pdf,0,3222945349000,0,0,96081612000,12,-173193638000,375026346000,Y,0,45870000,1555622592000,108760679000,4553686428000,0,108760679000,249851849000,РСБУ,2019,2107381083926.35,35725994705,50.7800,35725994705,21.3000,7701998235,38.0700,7701998235,25.2700,2.428816895722743,35.82073420130753,3.0531347645558498,6.03439710792216
1,0,79196131000,0,0,0,SNGS,0,RUB,1484165552000,0,0,194128918000,0,716936715000,716936715000,859112868000,828895807000,828895807000,5020771294000,5020771294000,MOEX,0,0,,59711410000,1736548000,0,30217061000,30217061000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_3_Q_РСБУ.pdf,0,3827007868000,0,0,96273208000,3,-79196131000,32901872000,Q,0,45879000,295358793000,26809538000,5311173420000,0,26809538000,290402126000,РСБУ,2020,1461855959871.75,35725994705,32.8050,35725994705,21.3000,7701998235,37.6350,7701998235,25.2700,16.50863110322685,6.801115432805447,19.086670851798292,0
1,82628000000,296894000000,6501000000,-88503000000,-20047000000,SNGS,0,RUB,1550547000000,0,0,395795000000,41709000000,438779000000,438760000000,527052000000.00006,469857000000,511566000000.00006,4856989000000,4856669000000,MOEX,-102675000000,0,,0,141122000000,11265000000,68460000000.00001,57195000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_6_6M_МСФО.pdf,0,4108943000000.0005,0,0,406706000000,6,-296894000000,48779000000,6M,0,45871000000,499455000000.00006,0,5659490000000,0,450676000000,802501000000,МСФО,2020,1644999394314.5498,35725994705,38.4800,35725994705,21.3000,7701998235,35.0900,7701998235,25.2700,10.103160894545361,11.500761748074469,11.779637173349878,-2.36425846669579
1,0,60953998000,0,0,0,SNGS,0,RUB,1424056357000,0,0,126121167999.99998,0,436872486000,436872486000,523572168000,464308376000,464308376000,4710014465000,4710014465000,MOEX,0,0,,108394074000,1736547000,0,59263792000,59263792000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_6_6M_РСБУ.pdf,0,3509666689000,0,0,97587413000,6,-60953998000,57647191000,6M,0,45869000,492999151000,50746883000,4933723046000,0,50746883000,223708581000,РСБУ,2020,1644999394314.5498,35725994705,38.4800,35725994705,21.3000,7701998235,35.0900,7701998235,25.2700,10.059697822176169,11.352105350139627,10.691453704560725,0
