amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num2,price2,num2_day,price2_day,num1,price1,num1_day,price1_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,131800000000,3741600000000,-298700000000,-121300000000,374500000000,SBER,232900000000,RUB,0,0,0,0,36200000000,404300000000,405500000000,505000000000,0,0,3855800000000,3852000000000,MOEX,242700000000,0,X,0,3674880000000,418000000000,1132000000000,714000000000,https://cdn.financemarker.ru/reports/2018/MOEX/S/SBER_2018_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2018/_-ru_ifrs_12m_2802_00.pdf,0,1550900000000,0,0,12,11767400000000,1703800000000,6M,0,0,1041300000000,361100000000,31197500000000,1550900000000,0,27341700000000,МСФО,2018,4182653414360,1000000000,165.9700,1000000000,121.6000,21586948000,186.0700,21586948000,127.3000,17.952846041882243,46.10184607499871,0,10.745143611257262
1,98000000000,3741600000000,-14000000000,-93600000000,-28300000000,SBER,120000000000,RUB,0,0,0,0,18000000000,176200000000,177300000000,231600000000,0,0,3855800000000,3852000000000,MOEX,-126300000000,0,X,0,3674879000000,219600000000,574300000000,354700000000,https://cdn.financemarker.ru/reports/2018/MOEX/S/SBER_2018_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2018/_-ru_ifrs_12m_2802_00.pdf,0,1550900000000,0,0,12,11767400000000,1703800000000,Q,0,0,522200000000,206000000000,31197500000000,1550900000000,0,27341700000000,МСФО,2018,4182653414360,1000000000,165.9700,1000000000,121.6000,21586948000,186.0700,21586948000,127.3000,7.8496660992003,23.119546740002235,0,-5.591724920073309
1,177900000000,3741600000000,-320600000000,-196000000000,405300000000,SBER,438100000000,RUB,0,0,0,0,67300000000,831700000000,832900000000,1046200000000,0,0,3855800000000,3852000000000,MOEX,227400000000,0,,0,1849000000,791800000000,2188300000000,1396500000000,https://cdn.financemarker.ru/reports/2018/MOEX/S/SBER_2018_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2018/_-ru_ifrs_12m_2802_00.pdf,0,1550900000000,0,0,12,11767400000000,1703800000000,Y,0,0,2004500000000,657600000000,31197500000000,1550900000000,0,27341700000000,МСФО,2018,4182653414360,1000000000,165.9700,1000000000,121.6000,21586948000,186.0700,21586948000,127.3000,36.87527859009548,88.74594301098139,0,10.067761257519166
1,43300000000,4050100000000,-59900000000,-21500000000,296600000000,SBER,102900000000,RUB,0,0,0,0,21800000000,226600000000,227000000000,284000000000,0,0,4058500000000,4058200000000,MOEX,253300000000,0,,0,2039000000,242900000000,580400000000,337500000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_3_Q_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/presentation_ifrs_1q2019_ru.pdf,0,1366500000000,0,0,3,-2683600000000,294800000000,Q,0,0,483000000000,152300000000,31328700000000,1366500000000,0,27270200000000,МСФО,2019,4857334027080,1000000000,190.0200,1000000000,121.6000,21586948000,216.2100,21586948000,127.3000,10.050051914937777,21.384031167026198,0,11.214441189664049
1,68800000000,4111300000000,-422800000000,-44000000000,742900000000,SBER,391400000000,RUB,0,0,0,0,44300000000,476900000000,477100000000,591100000000,0,0,3983100000000,3982000000000,MOEX,674100000000,0,,0,141536000000,495300000000,1185900000000,690600000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_6_Q_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_2q19_3007_public.pdf,0,1296500000000,0,0,6,-2814800000000,0,6M,0,0,996600000000,319200000000,31561900000000,1296500000000,0,27578800000000,МСФО,2019,5377869262880,1000000000,206.5000,1000000000,121.6000,21586948000,239.5600,21586948000,127.3000,21.12281836395072,44.12282704152859,0,29.844669585284386
1,25500000000,4111300000000,-362900000000,-22500000000,446300000000,SBER,288500000000,RUB,0,0,0,0,22500000000,250300000000,250100000000,307100000000,0,0,3983100000000,3982000000000,MOEX,420800000000,0,,0,109312000000,252400000000,605500000000,353100000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_6_Q_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_2q19_3007_public.pdf,0,1296500000000,0,0,6,-2814800000000,-294800000000,Q,0,0,513600000000,166900000000,31561900000000,1296500000000,0,27578800000000,МСФО,2019,5377869262880,1000000000,206.5000,1000000000,121.6000,21586948000,239.5600,21586948000,127.3000,11.072766449012944,22.73879587450239,0,18.63022839562034
1,93500000000,4571800000000,-428800000000,-85800000000,881000000000,SBER,349600000000,RUB,0,0,0,0,69000000000,633000000000,633000000000,876800000000,0,0,4254100000000,4252600000000,MOEX,787500000000,0,,0,140325000000,744000000000,1788500000000,1044500000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_9_9M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_3q19.pdf,0,1382600000000,0,0,9,-3189200000000,0,9M,0,0,1535500000000,486600000000,30254200000000,1382600000000,0,26000100000000,МСФО,2019,5110239583640,1000000000,200.7200,1000000000,121.6000,21586948000,227.4300,21586948000,127.3000,28.025034635046755,67.98173883430377,0,34.86526820710793
1,24700000000,4571800000000,-6000000000,-41800000000,138100000000,SBER,-41800000000,RUB,0,0,0,0,24700000000,156100000000,155900000000,285700000000,0,0,4254100000000,4252600000000,MOEX,113400000000,0,X,0,3674881000000,248700000000,602600000000,353900000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_9_9M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_3q19.pdf,0,1382600000000,0,0,9,-3189200000000,0,Q,0,0,538900000000,167400000000,30254200000000,1382600000000,0,26000100000000,МСФО,2019,5110239583640,1000000000,200.7200,1000000000,121.6000,21586948000,227.4300,21586948000,127.3000,6.902216271096033,23.85891179277519,0,5.020598621823542
1,137000000000,3401900000000,-19800000000,-203300000000,-210100000000,SBER,106500000000,RUB,0,0,0,0,53500000000,368100000000,367800000000,547600000000,0,0,4486700000000,4478300000000,MOEX,-347100000000,0,X,0,3674883000000,485200000000,1210100000000,724900000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_4q19.pdf,0,1349600000000,0,0,12,10094100000000,1863300000000,6M,0,0,1118700000000,405400000000,29958900000000,1349600000000,0,25472200000000,МСФО,2019,5709855444600,1000000000,227.8500,1000000000,121.6000,21586948000,253.9500,21586948000,127.3000,16.283740503586408,49.52860386449732,0,-15.36728202499957
1,112300000000,3401900000000,-13800000000,-161500000000,-348200000000,SBER,148300000000,RUB,0,0,0,0,28800000000,212000000000,211900000000,261900000000,0,0,4486700000000,4478300000000,MOEX,-460500000000,0,X,0,3674882000000,236500000000,607500000000,371000000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_4q19.pdf,0,1349600000000,0,0,12,10094100000000,1863300000000,Q,0,0,579800000000,238000000000,29958900000000,1349600000000,0,25472200000000,МСФО,2019,5709855444600,1000000000,227.8500,1000000000,121.6000,21586948000,253.9500,21586948000,127.3000,9.381524232490374,25.669692071722128,0,-20.387880646823113
