amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,0,17169000,0,0,0,DZRD,0,RUB,1035989000,0,0,286228000,0,429984000,429984000,538076000,566364000,566364000,2634384000,2634384000,MOEX,0,0,,570303000,203229000,28288000,0,-28288000,https://cdn.financemarker.ru/reports/2018/MOEX/D/DZRD_2018_9_Q_МСФО.pdf,0,2212177000,259000000,0,327554000,9,241831000,570303000,9M,0,0,1510302000,0,3248166000,259000000,0,613782000,МСФО,2018,958105530,343407,2110.0000,343407,1860.0000,114469,2040.0000,114469,1700.0000,939.0839441246102,3298.4956625811355,1236.9375114659865,0
1,0,37000000,0,0,0,DZRD,0,RUB,1036000000,0,0,286000000,0,429000000,429000000,538000000,567000000,567000000,2634000000,2634000000,MOEX,0,0,X,570000000,4638632000000,28000000,0,-28000000,http://www.alund.ru/god_o.html,0,2212000000,259000000,0,328000000,9,222000000,570000000,9M,0,54779000000,1511000000,0,3248000000,259000000,0,614000000,РСБУ,2018,958105530,343407,2110.0000,343407,1860.0000,114469,2040.0000,114469,1700.0000,936.9348906690894,3300.0200927762103,1238.326533821384,0
1,0,17169000,0,0,0,DZRD,0,RUB,1035989000,0,0,286228000,0,140459000,140459000,175848000,185855000,185855000,2634384000,2634384000,MOEX,0,0,X,187237000,4638633000,10007000,0,-10007000,https://cdn.financemarker.ru/reports/2018/MOEX/D/DZRD_2018_9_Q_МСФО.pdf,0,2212177000,259000000,0,327554000,9,241831000,187237000,Q,0,0,506639000,0,3248166000,259000000,0,613782000,МСФО,2018,958105530,343407,2110.0000,343407,1860.0000,114469,2040.0000,114469,1700.0000,306.76209279368214,1106.4982659060531,405.90683940630214,0
1,0,37000000,0,0,0,DZRD,0,RUB,1036000000,0,0,286000000,0,140000000,140000000,176000000,186000000,186000000,2634000000,2634000000,MOEX,0,0,,187000000,2513000000,10000000,0,-10000000,http://www.alund.ru/god_o.html,0,2212000000,259000000,0,328000000,9,222000000,187000000,Q,0,0,507000000,0,3248000000,259000000,0,614000000,РСБУ,2018,958105530,343407,2110.0000,343407,1860.0000,114469,2040.0000,114469,1700.0000,305.75963798058865,1107.2866889725603,406.2235190313535,0
1,0,20000000,0,0,0,DZRD,0,RUB,1004000000,170000000,0,457000000,0,47000000,47000000,109000000,161000000,161000000,2542000000,2542000000,MOEX,0,0,X,328000000,4638631000000,52000000,0,-52000000,https://cdn.financemarker.ru/reports/2018/MOEX/D/DZRD_2018_12_Q_РСБУ.pdf,0,2147000000,80000000,0,153000000,12,230000000,328000000,6M,0,0,955000000,0,3152000000,250000000,0,610000000,РСБУ,2018,970697120,343407,2160.0000,343407,1860.0000,114469,2000.0000,114469,1700.0000,102.6478784649119,2085.717530510444,351.62358367767695,0
1,0,20000000,0,0,0,DZRD,0,RUB,1004000000,170000000,0,457000000,0,-93000000,-93000000,-67000000,-25000000,-25000000,2542000000,2542000000,MOEX,0,0,,141000000,2514000000,42000000,0,-42000000,https://cdn.financemarker.ru/reports/2018/MOEX/D/DZRD_2018_12_Q_РСБУ.pdf,0,2147000000,80000000,0,153000000,12,230000000,141000000,Q,0,0,448000000,0,3152000000,250000000,0,610000000,РСБУ,2018,970697120,343407,2160.0000,343407,1860.0000,114469,2000.0000,114469,1700.0000,-203.11175951567674,978.4308415378836,-54.59993535367654,0
1,100995000,20169000,-259000000,-100495000,371781000,DZRD,0,RUB,1004431000,170000000,0,456795000,109299000,337471000,337471000,471309000,541574000,650873000,2541871000,2541871000,MOEX,270786000,0,,711088000,203047000,70265000,0,-70265000,https://cdn.financemarker.ru/reports/2018/MOEX/D/DZRD_2018_12_Y_РСБУ.pdf,0,2147413000,80000000,0,153178000,12,229831000,711088000,Y,0,54769000,1958190000,0,3151844000,250000000,0,609973000,РСБУ,2018,970697120,343407,2160.0000,343407,1860.0000,114469,2000.0000,114469,1700.0000,737.0357913496231,4276.681896408634,1421.5049489381404,591.3959237872263
1,0,11550000,0,0,0,DZRD,0,RUB,1107749000,170000000,0,464881000,0,75461000,75461000,92858000,102409000,102409000,2617332000,2617332000,MOEX,0,0,,110777000,14882000,9789000,238000,-9551000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_3_Q_РСБУ.pdf,0,2125215000,80000000,0,150751000,3,238450000,110777000,Q,0,54776000,363802000,0,3232964000,250000000,0,615632000,РСБУ,2019,1065706390,343407,2330.0000,343407,1860.0000,114469,2320.0000,114469,1700.0000,164.8066288689514,794.5426272615293,223.66099118538645,0
1,0,24842000,0,0,0,DZRD,0,RUB,1108334000,159800000,0,410568000,0,70090000,70090000,96958000,116318000,116318000,2611961000,2611961000,MOEX,0,0,,168894000,203227000,19598000,238000,-19360000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_6_6M_МСФО.pdf,0,2065863000,80000000,0,151668000,6,214958000,168894000,6M,0,0,707180000,0,3174197000,239800000,0,562236000,МСФО,2019,950092700,343407,2120.0000,343407,1860.0000,114469,1940.0000,114469,1700.0000,153.07637875756754,1544.479291336519,254.0382112187579,0
1,0,25000000,0,0,0,DZRD,0,RUB,1108000000,160000000,0,411000000,0,70000000,70000000,97000000,116000000,116000000,2612000000,2612000000,MOEX,0,0,X,169000000,4638634000000,20000000,0,-20000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_6_Q_РСБУ.pdf,0,2066000000,80000000,0,152000000,6,215000000,169000000,6M,0,54777000000,707000000,0,3174000000,240000000,0,562000000,РСБУ,2019,950092700,343407,2120.0000,343407,1860.0000,114469,1940.0000,114469,1700.0000,152.87981899029432,1544.0861718019726,253.34370004105915,0
