amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,514365000,44054743000,-2462607000,5950355000,-3349582000,BSPB,4204544000,RUB,0,0,0,0,0,6471949000,6383190000,7941183000,0,0,74096568000,72959511000,MOEX,-3863947000,0,,0,194420000,17878468000,33707931000.000004,15829463000,https://cdn.financemarker.ru/reports/2018/MOEX/B/BSPB_2018_9_9M_МСФО.pdf,https://www.bspb.ru/investors/results/2018/9M2018_Webcast.pdf,0,0,0,0,9,0,0,9M,0,51107000,21878381000,4661193000,613049675000,0,0,538953107000,МСФО,2018,24877789200,499554000,49.8000,475554232,96.4100,0,0,20100000,19.1500,12.777777777777779,43.79582787846759,0,-7.734793435744685
1,145000000,73072000000,168000000,-5862000000,5052000000,BSPB,0,RUB,0,0,0,0,0,2082000000,2038000000,2427000000,0,0,74097000000,72960000000,MOEX,4906000000,0,,0,2481000000,5574000000,11412000000,5838000000,https://www.bspb.ru/investors/financial-statements/,0,0,15949000000,0,0,9,-57123000000,3655000000,Q,0,0,8154000000,1228000000,613050000000,15949000000,5727000000,538953000000,МСФО,2018,24877789200,499554000,49.8000,475554232,96.4100,0,0,20100000,19.1500,4.079639038021916,16.32255972327316,0,9.820760118025278
1,367000000,73263000000,5426000000,-19123000000,9107000000,BSPB,0,RUB,0,0,0,0,0,4657000000,4592000000,5693000000,0,0,75654000000,74567000000,MOEX,8739000000,0,X,0,3673372000000,11506000000,23743000000,12236000000,https://cdn.financemarker.ru/reports/2018/MOEX/B/BSPB_2018_12_Q_МСФО.pdf,0,0,23249000000,0,0,12,-50013000000,8298000000,6M,0,0,18067000000,2605000000,673403000000,23249000000,11193000000,597750000000,МСФО,2018,22270117320,499554000,44.5800,475554232,96.4100,0,0,20100000,19.1500,9.192199441902178,36.16626030419134,0,17.49360429503117
1,222000000,73263000000,5258000000,-13261000000,4055000000,BSPB,0,RUB,0,0,0,0,0,2575000000,2554000000,3266000000,0,0,75654000000,74567000000,MOEX,3833000000,0,,0,2482000000,5932000000,12331000000,6398000000,https://cdn.financemarker.ru/reports/2018/MOEX/B/BSPB_2018_12_Q_МСФО.pdf,0,0,23249000000,0,0,12,-50013000000,4643000000,Q,0,0,9913000000,1377000000,673403000000,23249000000,5466000000,597750000000,МСФО,2018,22270117320,499554000,44.5800,475554232,96.4100,0,0,20100000,19.1500,5.112560403880261,19.843700580918178,0,7.6728441770058895
1,736580000,40894642000,2795257000,-7310310000,705625000,BSPB,5853204000,RUB,0,0,0,0,0,9046928000,8937041000,11207049000,0,0,75653655000,74567110000,MOEX,-30955000,0,,0,140736000,24143307000,46038572000,21895265000,https://cdn.financemarker.ru/reports/2018/MOEX/B/BSPB_2018_12_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2018/FY_2018_Webcast_final.pdf,0,0,0,0,12,0,0,Y,0,51111000,30296288000,5942001000,673403489000,0,0,597749834000,МСФО,2018,22270117320,499554000,44.5800,475554232,96.4100,0,0,20100000,19.1500,17.89003991560472,60.646672832166296,0,-0.06196527302353699
1,99188000,45842944000,-1568466000,343199000,8481125000,BSPB,1426348000,RUB,0,0,0,0,0,1281654000,1281037000,1542583000,0,0,76020135000,75585554000,MOEX,8381937000,0,,0,140734000,7110319000,12846710000,5736391000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_3_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2019/1Q2019_Webcast.pdf,0,0,0,0,3,0,0,Q,0,51104000,7871477000,1767370000,650846601000,0,0,574826466000,МСФО,2019,27085817880,499554000,54.2200,475554232,96.4100,0,0,20100000,19.1500,2.564361410378057,15.75700925225301,0,16.778840725927527
1,317548000,63594498000,-10993375000,-22317323000,58288748000,BSPB,3298154000,RUB,0,0,0,0,0,3471677000,3471958000,4276987000,0,0,76714117000,76355141000,MOEX,57971200000,0,,0,142195000,13363002000,24420763000,11057761000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_6_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2019/1H_2019_Webcast.pdf,0,0,0,0,6,0,0,6M,0,51105000,15663387000,3383080000,657547550000,0,0,580833433000,МСФО,2019,25652097900,499554000,51.3500,475554232,96.4100,0,0,20100000,19.1500,6.950115503028702,31.354742430247782,0,116.04591295435529
1,218000000,83750000000,-9316000000,-22661000000,49698000000,BSPB,0,RUB,0,0,0,0,0,2190000000,2191000000,2734000000,0,0,76714000000,76355000000,MOEX,49480000000,0,,0,2478000000,5813000000,11574000000,5761000000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_6_Q_МСФО.pdf,0,0,14130000000,0,0,6,-69620000000,3890000000,Q,0,0,8177000000,1155000000,657548000000,14130000000,5443000000,580833000000,МСФО,2019,25652097900,499554000,51.3500,475554232,96.4100,0,0,20100000,19.1500,4.385912233712472,16.36860079190638,0,99.04835112920725
1,504918000,62533916000,-12039230000,-3478773000,39418573000,BSPB,5184042000,RUB,0,0,0,0,0,5502085000,5499660000,6755508000,0,0,78821544000,78459862000,MOEX,38913655000,0,,0,142196000,19574099000,36488233000,16914134000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_9_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2019/9M2019_Webcast.pdf,0,0,0,0,9,0,0,9M,0,51106000,24018935000,4883224000,655945679000,0,0,577124135000,МСФО,2019,25592151420,499554000,51.2300,475554232,96.4100,0,0,20100000,19.1500,11.00914015301649,48.08075803616826,0,77.89679394019466
1,187000000,109464000000,-1046000000,18839000000,-18870000000,BSPB,0,RUB,0,0,0,0,0,2031000000,2028000000,2479000000,0,0,78822000000,78460000000,MOEX,-19058000000,0,,0,3637000000,5769000000,12067000000,6299000000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_9_Q_МСФО.pdf,0,0,14155000000,0,0,9,-95309000000,3777000000,Q,0,0,7969000000,1298000000,655946000000,14155000000,5491000000,577124000000,МСФО,2019,25592151420,499554000,51.2300,475554232,96.4100,0,0,20100000,19.1500,4.059621182094428,15.952229388614644,0,-38.15002982660533
1,473000000,74465000000,-3861000000,20494000000,-33547000000,BSPB,0,RUB,0,0,0,0,0,4435000000,4434000000,5441000000,0,0,80070000000,80070000000,MOEX,-34021000000,0,X,0,3673373000000,10963000000,24072000000,13110000000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_12_Q_МСФО.pdf,0,0,13042000000,0,0,12,-61422000000,8142000000,6M,0,0,16452000000,2701000000,673651000000,13042000000,11118000000,593581000000,МСФО,2019,27685282680,499554000,55.4200,475554232,96.4100,0,0,20100000,19.1500,8.875917318247877,32.93337657190214,0,-68.1027476509046
1,286000000,74465000000,-2815000000,1655000000,-14677000000,BSPB,0,RUB,0,0,0,0,0,2404000000,2406000000,2962000000,0,0,80070000000,80070000000,MOEX,-14963000000,0,,0,3181000000,5194000000,12005000000,6811000000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_12_Q_МСФО.pdf,0,0,13042000000,0,0,12,-61422000000,4365000000,Q,0,0,8483000000,1403000000,673651000000,13042000000,5627000000,593581000000,МСФО,2019,27685282680,499554000,55.4200,475554232,96.4100,0,0,20100000,19.1500,4.816296136153449,16.981147183287494,0,-29.952717824299274
1,790761999.9999999,46442221000,-14854310000,-1823940000,24741580000,BSPB,6756688000,RUB,0,0,0,0,0,7905891000.000001,7905891000.000001,9717935000,0,0,80070268000,80070268000,MOEX,23950818000,0,,0,140735000,25212085000,48493554000,23281469000,https://cdn.financemarker.ru/reports/2019/MOEX/B/BSPB_2019_12_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2019/FY_2019_Webcast.pdf,0,0,0,0,12,0,0,Y,0,51110000,33782107000,6453930999.999999,673651279000,0,0,593581011000,МСФО,2019,27685282680,499554000,55.4200,475554232,96.4100,0,0,20100000,19.1500,15.825898701641867,67.62453508529609,0,47.944402406947
1,246252000,52019661000,-742260000,-11346320000,12643223000,BSPB,2870015000,RUB,0,0,0,0,0,1581163000,1581163000,2091295000,0,0,81643989000,81643989000,MOEX,12396971000,0,,0,140733000,5030289000,11265894000,6235605000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_3_Q_МСФО.pdf,https://www.bspb.ru/investors/results/2020/1Q2020_Webcast.pdf,0,0,0,0,3,0,0,Q,0,51103000,8927824000,2295975000,668651068000,0,0,587007079000,МСФО,2020,21625692660,499554000,43.2900,475554232,96.4100,0,0,20100000,19.1500,3.165149313187363,17.871589457796354,0,24.81607794152384
1,445316000,64552162000,-1535969000,-11106198000,28117069000,BSPB,3325132000,RUB,0,0,0,0,340543000,3598296000,3598296000,4418938000,0,0,83683382000,83683382000,MOEX,27671753000,0,,0,141121000,9683697000,21976860000,12293163000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_6_6M_МСФО.pdf,https://www.bspb.ru/investors/results/2020/1H2020_Webcast.pdf,0,0,0,0,6,-64552162000,0,6M,0,51102000,17701268000,4069358000,671365858000,0,0,587682476000,МСФО,2020,19897085555.27,487554167,40.8100,475554232,96.4100,0,0,20100000,19.1500,7.380299961624572,36.30625927969969,0,56.756263966050774
1,199064000,64552162000,-793709000,240122000,15473845999.999998,BSPB,455117000,RUB,0,0,0,0,340543000,2017133000,2017133000,2327643000,0,0,83683382000,83683382000,MOEX,15274782000,0,X,0,3673374000,4653408000,10710966000,6057558000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_6_6M_МСФО.pdf,https://www.bspb.ru/investors/results/2020/1H2020_Webcast.pdf,0,0,0,0,6,-64552162000,0,Q,0,0,8773444000,1773383000,671365858000,0,0,587682476000,МСФО,2020,19897085555.27,487554167,40.8100,475554232,96.4100,0,0,20100000,19.1500,4.137249020784187,17.994808769627436,0,31.329405087414624
1,582261000,48976906000,-2221443000,-12143758000,10476271000,BSPB,5225133000,RUB,0,0,0,0,0,6348540000,6348540000,8198913999.999999,0,0,86537422000,86537422000,MOEX,9894010000,0,,0,141125000,14017759000,32351345999.999996,18333587000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_9_9M_МСФО.pdf,https://www.bspb.ru/investors/results/2020/9M2020_Webcast.pdf,0,0,0,0,9,0,0,9M,0,51101000,27328951000,5557742000,720766849000,0,0,634229427000,МСФО,2020,20643043430.780003,487554167,42.3400,475554232,96.4100,0,0,20100000,19.1500,13.021199345015546,56.05315849961754,0,20.293150319849488
1,137000000,63061999999.99999,-685000000,-1037999999.9999999,-17641000000,BSPB,0,RUB,0,0,0,0,0,2750000000,2750000000,3779999999.9999995,0,0,86537000000,86537000000,MOEX,-17778000000,0,,0,109256000000,4011999999.9999995,10374000000,6362000000,https://www.bspb.ru/investors/financial-statements/,0,0,11702000000,0,0,9,-51360000000,5031000000,Q,0,0,9903000000,1251000000,720767000000,11702000000,5608000000,634229000000,МСФО,2020,20643043430.780003,487554167,42.3400,475554232,96.4100,0,0,20100000,19.1500,5.64039892617716,20.3115892967027,0,-36.46364076711911
1,418744000,64859357000,-3021609000,43401000,679448000,BSPB,2314199000,RUB,0,0,0,0,0,7228388000,7228388000,9090790000,0,0,88692988000,88692988000,MOEX,260704000,0,X,0,3673376000,7900360000,21452129000,13551769000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_12_Y_МСФО.pdf,https://www.bspb.ru/news/2021/03/10/,0,0,0,0,12,0,5031000000,6M,0,0,19530096000,3269732000,730227127000,0,5608000000,641534139000,МСФО,2020,25317054777.239998,487554167,51.7200,475554232,96.4100,20100000,5.0126,20100000,19.1500,14.238803638146834,38.471261085895904,0,0.5135464592768723
1,281744000,64859357000,-2336609000,1081401000,18320448000,BSPB,2314199000,RUB,0,0,0,0,0,4478388000,4478388000,5310790000,0,0,88692988000,88692988000,MOEX,18038704000,0,X,0,3673375000,3888360000,11078129000,7189769000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_12_Y_МСФО.pdf,https://www.bspb.ru/news/2021/03/10/,0,0,0,0,12,0,0,Q,0,0,9627096000,2018732000,730227127000,0,0,641534139000,МСФО,2020,25317054777.239998,487554167,51.7200,475554232,96.4100,20100000,5.0126,20100000,19.1500,8.821730010540819,18.963886491647767,0,35.53345007803314
1,864005000,64859357000,-4558052000,-11062357000,28796719000,BSPB,7539332000,RUB,0,0,0,0,0,10826928000,10826928000,13509704000,0,0,88692988000,88692988000,MOEX,27932714000,0,,0,123568000,17906119000,43429475000,25523356000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BSPB_2020_12_Y_МСФО.pdf,https://www.bspb.ru/news/2021/03/10/,0,0,0,0,12,0,0,Y,0,51299000,36956047000,7576474000,730227127000,0,0,641534139000,МСФО,2020,25317054777.239998,487554167,51.7200,475554232,96.4100,20100000,5.0126,20100000,19.1500,21.32736950428696,72.79768275791578,0,55.0231157661314
1,141254000,58857728999.99999,-626223000,293423000,-6002275000,BSPB,1904274000.0000002,RUB,0,0,0,0,0,2393418000,2393418000,3090660000,0,0,91111274000,91111274000,MOEX,-6143529000,0,,0,21087000,3613966000,10080424000,6466458000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_3_Q_МСФО.pdf,https://www.bspb.ru/news/2021/05/18/,0,0,0,0,3,0,0,Q,0,54652000,9362276000,2501714000,731005517000,0,0,639894243000,МСФО,2021,28257301300.91,487554167,57.7300,475554232,96.4100,20100000,5.5124,20100000,19.1500,4.714662373686376,18.442232150534085,0,-12.101799609575547
1,427390000,31732783000.000004,-3337317000,8793470000,-33191244000,BSPB,4212911999.9999995,RUB,0,0,0,0,0,7268751000,7268751000,9086032000,0,0,93899879000,93899879000,MOEX,-33618634000,0,,0,223631000,7564757000.000001,20661206000,13096449000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_6_Q_МСФО.pdf,https://www.bspb.ru/news/2021/08/25/,0,0,0,0,6,-31732783000.000004,0,6M,0,58026000,19465389000,4124753000,737761136000,0,0,643861257000,МСФО,2021,31752428864.159996,475554232,65.8800,475554232,96.4100,20100000,21.0406,20100000,19.1500,14.664963054325339,39.27211298379472,0,-67.82678696063267
1,286136000,31732783000.000004,-2711094000,8500047000.000001,-27188969000,BSPB,2308638000,RUB,0,0,0,0,0,4875333000,4875333000,5995372000,0,0,93899879000,93899879000,MOEX,-27475105000,0,X,0,3673377000,3950791000.0000005,10580782000,6629991000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_6_Q_МСФО.pdf,https://www.bspb.ru/news/2021/08/25/,0,0,0,0,6,-31732783000.000004,0,Q,0,0,10103113000,1623039000,737761136000,0,0,643861257000,МСФО,2021,31752428864.159996,475554232,65.8800,475554232,96.4100,20100000,21.0406,20100000,19.1500,9.836157315408537,20.383388958938617,0,-55.4319992167443
1,774720000,51047927000,-3794942000.0000005,15067010000,-19438399000,BSPB,6409000000,RUB,0,0,0,0,0,11405670000,11405670000,14257088000,0,0,98041973000,98041973000,MOEX,-20213119000,0,,0,64463999.99999999,11569809000,31723599000,20153790000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_9_9M_МСФО.pdf,https://www.bspb.ru/investors/results/2021/PR_9M2021_rus.pdf,0,0,0,0,9,0,0,9M,0,59902000,29867685000,6011519000,770884478000,0,0,672842505000,МСФО,2021,37356998945.52,475554232,77.6100,475554232,96.4100,20100000,22.3500,20100000,19.1500,23.011343924124912,60.25911426092696,0,-40.78068478995656
1,347330000,51047927000,-457625000,6273540000,13752845000,BSPB,2196088000,RUB,0,0,0,0,0,4136919000,4136919000,5171056000,0,0,98041973000,98041973000,MOEX,13405515000,0,X,0,3673378000,4005052000.0000005,11062393000,7057341000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_9_9M_МСФО.pdf,https://www.bspb.ru/investors/results/2021/PR_9M2021_rus.pdf,0,0,0,0,9,0,0,Q,0,0,10402296000,1886766000.0000002,770884478000,0,0,672842505000,МСФО,2021,37356998945.52,475554232,77.6100,475554232,96.4100,20100000,22.3500,20100000,19.1500,8.346380869799574,20.98700127713224,0,27.04610217067611
1,1051000000.0000001,38664000000,-1920000000,3647000000,704000000,BSPB,4796000000,RUB,0,0,0,0,0,10814000000,10814000000,13537000000,0,0,103866000000,103866000000,MOEX,-347000000,0,X,0,3673379000000,9320000000,25134000000,15814000000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_12_Q_МСФО.pdf,https://www.bspb.ru/news/2022/03/03/,0,0,0,0,12,0,0,6M,0,0,20877000000,4383000000,796557000000,0,0,692691000000,МСФО,2021,39926979933.119995,475554232,83.1600,475554232,96.4100,20100000,18.9000,20100000,19.1500,21.81762870532698,42.120088263465085,0,-0.7000848123495897
1,704000000,38664000000,-1462000000,-2627000000,-13049000000,BSPB,2600000000,RUB,0,0,0,0,0,6677000000,6677000000,8366000000.000001,0,0,103866000000,103866000000,MOEX,-13753000000,0,,0,142198000000,5315000000,14072000000,8757000000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_12_Q_МСФО.pdf,https://www.bspb.ru/news/2022/03/03/,0,0,0,0,12,0,0,Q,0,0,10475000000,2496000000,796557000000,0,0,692691000000,МСФО,2021,39926979933.119995,475554232,83.1600,475554232,96.4100,20100000,18.9000,20100000,19.1500,13.471084415153344,21.133684176835597,0,-27.747165487734602
1,1479000000,38664000000,-5257000000,12440000000,-32487000000.000004,BSPB,9009000000,RUB,0,0,0,0,0,18083000000,18083000000,22623000000,0,0,103866000000,103866000000,MOEX,-33966000000.000004,0,,0,235775000000,16885000000.000002,45796000000,28911000000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BSPB_2021_12_Q_МСФО.pdf,https://www.bspb.ru/news/2022/03/03/,0,0,0,0,12,0,0,Y,0,71433000000,40343000000,8508000000.000001,796557000000,0,0,692691000000,МСФО,2021,39926979933.119995,475554232,83.1600,475554232,96.4100,20100000,18.9000,20100000,19.1500,36.48309412598741,81.39343396143947,0,-68.52761019096879
