amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,79191000,204854000,440703000,-909505000,648887000,POSI,0,RUB,1151488000,754346000,78033000,1995929000,227552000,318190000,318890000,380638000,467167000,694719000,848175000,848852000,MOEX,569696000,0,,2191950000,75222000,87007000,478000,-86529000,https://cdn.financemarker.ru/reports/2018/MOEX/P/POSI_2018_12_Y_МСФО.pdf,0,3108699000,501200000,145552000,1416083000,12,1050692000,473502000,Y,0,60488000,2577274000,802385000,4260187000,1255546000,1718448000,3412012000,МСФО,2018,0,0,0,66000000,1272.8000,0,0,0,0.0000,Infinity,Infinity,Infinity,Infinity
1,75611000,243766000,-269292000,-912464000,1226727000,POSI,0,RUB,1203738000,154007000,114565000,2252829000,393388000,160913000,160517000,203787000,308297000,701685000,1009790000,1010071000,MOEX,1151116000,0,,2877197000,210632999.99999997,107835000,3325000,-104510000,https://cdn.financemarker.ru/reports/2019/MOEX/P/POSI_2019_12_Y_МСФО.pdf,0,3867373000.0000005,903489000,146531000,1808492000,12,813730000,311346000,Y,0,60487000.00000001,3450804000,1031887000.0000001,5071111000,1057496000,2565851000,4061321000,МСФО,2019,0,0,0,66000000,1272.8000,0,0,0,0.0000,Infinity,Infinity,Infinity,Infinity
1,120439000,451329000,-17726000,-1035816000,1255896000,POSI,0,RUB,2440409000,269820000,84844000,2658471000,519978000,1512942000,1511969000,1575401000,1649481000,2169459000,2522770000,2522078000,MOEX,1135457000,0,,4700790000,210634000,89606000,15526000,-74080000,https://cdn.financemarker.ru/reports/2020/MOEX/P/POSI_2020_12_Y_МСФО.pdf,0,4095058000,904588000,134021000,1354226000,12,723079000,1672771000,Y,0,60483000,5530321000,1232456000,6535467000,1174408000,3028019000,4012697000,МСФО,2020,54843000000,60000000,914.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,22.90862121212121,83.79274242424242,32.87059090909091,17.20389393939394
1,94738000,1128946000,549024000,-949001000,1077766000,POSI,0,RUB,2629180000,802128000,134661000,3242991000,462697000,64673000.00000001,64862000,102425000,134819000,597516000,1994897000,1994897000,MOEX,983028000.0000001,0,,2742828000,232627000,53218000,20824000,-32394000.000000004,https://cdn.financemarker.ru/reports/2021/MOEX/P/POSI_2021_9_9M_МСФО.pdf,https://www.ptsecurity.com/ru-ru/about/news/gruppa-pozitiv-obyavlyaet-finansovye-rezultaty-za-tretij-kvartal-i-devyat-mesyacev-2021/,4821635000,1687339000,114674000,2212927000,9,1360521000,140673000,9M,0,60488999.99999999,3255213000,990128000.0000001,7450815000,2489467000,2602155000,5455918000,МСФО,2021,54843000000,60000000,914.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,0.9827575757575757,49.32140909090909,9.053272727272727,14.894363636363638
1,0,1128946000,0,0,0,POSI,0,RUB,2629180000,802128000,134661000,3242991000,0,245245999.99999997,245245999.99999997,255857000.00000003,277056000,277056000,1994897000,1994897000,MOEX,0,0,,1123136000,248239000,30999000.000000004,9800000,-21199000,https://cdn.financemarker.ru/reports/2021/MOEX/P/POSI_2021_9_9M_МСФО.pdf,0,4821635000,1687339000,114674000,2212927000,9,1360521000,279519000,Q,0,84819000,1289451000,408857000,7450815000,2489467000,843617000,5455918000,МСФО,2021,54843000000,60000000,914.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,3.7158484848484843,19.537136363636364,4.197818181818182,0
1,33374000,765054000,-1045736000,-312908000,995350000,POSI,0,RUB,4215089000,1281991000,132293000,4449863000,160694000,2094463999.9999998,2094463999.9999998,2181542000,2216583000,2377277000,3502729000,3502729000,MOEX,961976000,0,X,4594787000,3674642000,55659000,20618000,-35041000,https://cdn.financemarker.ru/reports/2021/MOEX/P/POSI_2021_12_Y_МСФО.pdf,0,5156635000,675000000,218551000,1419132000,12,1191937000,2219813000,6M,0,0,5110299000,813677000,9371724000,1956991000,2374974000,5868995000,МСФО,2021,50739000000,60000000,845.6000,66000000,1272.8000,6000000,0.5000,0,0.0000,31.73430303030303,77.42877272727273,36.019348484848486,14.575393939393939
1,33374000,765054000,-1045736000,-312908000,995350000,POSI,0,RUB,4215089000,1281991000,132293000,4449863000,160694000,1849217999.9999998,1849217999.9999998,1925685000,1939527000,2100221000,3502729000,3502729000,MOEX,961976000,0,X,3471651000,3674641000,24660000,10818000,-13842000,https://cdn.financemarker.ru/reports/2021/MOEX/P/POSI_2021_12_Y_МСФО.pdf,0,5156635000,675000000,218551000,1419132000,12,1191937000,1940294000.0000002,Q,0,0,3820848000.0000005,404820000,9371724000,1956991000,1531357000,5868995000,МСФО,2021,50739000000,60000000,845.6000,66000000,1272.8000,6000000,0.5000,0,0.0000,28.018454545454542,57.89163636363637,31.821530303030304,14.575393939393939
1,128112000,765054000,-496711999.99999994,-1261909000,2073116000,POSI,0,RUB,4215089000,1281991000,132293000,4449863000,623391000,1913891000,1914080000,2028110000.0000002,2074346000,2697737000,3502729000,3502729000,MOEX,1945004000.0000002,0,,6214479000,251494000,77878000,31641999.999999996,-46236000,https://cdn.financemarker.ru/reports/2021/MOEX/P/POSI_2021_12_Y_МСФО.pdf,0,5156635000,675000000,218551000,1419132000,12,1191937000,2080967000,Y,0,75785000,7076061000,1394948000,9371724000,1956991000,4133512000,5868995000,МСФО,2021,50739000000,60000000,845.6000,66000000,1272.8000,6000000,0.5000,0,0.0000,29.00121212121212,107.21304545454545,40.87480303030303,29.46975757575758
1,47272000,2234931000,335126000,-476214000,1604779000,POSI,0,RUB,3771887000,1785625000,180471000,4418700000,170106000,145992000,145992000,110530000,91412000,261518000,3648491000,3648491000,MOEX,1557507000,0,,1123448000,257699000,18477000,37595000,19118000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_3_Q_МСФО.pdf,0,5469293000,550000000,266330000,1173989000,3,100694000,93873000,Q,0,84756000,1388747000,327071000,9241180000,2335625000,1029575000,5592689000,МСФО,2022,59715000000,60000000,995.2000,66000000,1272.8000,6000000,0.5000,0,0.0000,2.212,21.04162121212121,3.9623939393939396,23.59859090909091
1,108567000,1244094000,-69965000,-896157000,1469063000,POSI,0,RUB,3151826000,2502984000,175540000,4950832000,346818000,381319000,381319000,365642000,338173000,684991000,2930187000,2930187000,MOEX,1360496000,0,,2869530000,588910000,56348000,83817000,27469000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_6_6M_МСФО.pdf,https://www.ptsecurity.com/ru-ru/about/news/finansovye-rezultaty-positive-technologies-za-pervoe-polugodie-2022/,5714425000,425000000,247962000,985232000,6,1683890000,345448000,6M,0,92691000,3508035000,676408000,8866251000,2927984000,2524082000,5936064000,МСФО,2022,52863000000,60000000,881.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,5.777560606060606,53.15204545454545,10.378651515151516,20.613575757575756
1,0,35831000,0,0,0,POSI,0,RUB,99115000,0,0,4856000,0,965417000,965417000,960864000,950620000,950620000,38669000,38669000,MOEX,0,0,,987000000,267702000,0,10244000,10244000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_6_6M_РСБУ.pdf,0,40060000,95650000,0,95650000,6,59819000,951122000,6M,0,89410000,987000000,0,139175000,95650000,35878000,100506000,РСБУ,2022,52863000000,60000000,881.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,14.627530303030303,14.954545454545455,14.403333333333334,0
1,61295000,1244094000,-405091000,-419943000,-135716000,POSI,0,RUB,3151826000,2502984000,175540000,4950832000,176712000,235327000,235327000,255112000,246761000,423473000,2930187000,2930187000,MOEX,-197011000,0,X,1746082000,3674644000,37871000,46222000,8351000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_6_6M_МСФО.pdf,https://www.ptsecurity.com/ru-ru/about/news/finansovye-rezultaty-positive-technologies-za-pervoe-polugodie-2022/,5714425000,425000000,247962000,985232000,6,1683890000,251575000,Q,0,0,2119288000,349337000,8866251000,2927984000,1494507000,5936064000,МСФО,2022,52863000000,60000000,881.0000,66000000,1272.8000,6000000,0.5000,0,0.0000,3.565560606060606,32.110424242424244,6.416257575757576,-2.9850151515151517
1,166208000,2439467000,547682000,-1242075000,2388612000,POSI,0,RUB,5393970000,3285133000,188328000,5887113000,539233000,2067546000,2067546000,2080944000,2072598000,2611831000,4616506000,4616506000,MOEX,2222404000,0,,6070169000,3026736000,99378000,107724000,8346000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_9_9M_МСФО.pdf,https://www.ptsecurity.com/ru-ru/about/news/finansovaya-otchetnost-po-msfo-za-9-mesyacev-2022-goda/,5915086000,300000000,256606000,805437000,9,1145666000,2082650000,9M,0,112601999.99999999,7008100000,1065363000,11309056000,3585133000,3987519000.0000005,6692550000,МСФО,2022,67003200000,66000000,1015.2000,66000000,1272.8000,0,0.0000,0,0.0000,31.326454545454546,106.18333333333334,39.57319696969697,33.67278787878788
1,0,19221000,0,0,0,POSI,0,RUB,571451000,0,0,3175000,0,1444667000,1444667000,1434886000,1424215000,1424215000,517917000,517917000,MOEX,0,0,,1487160000,2446964000,0,10671000,10671000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_9_Q_РСБУ.pdf,0,45291000,95650000,0,95650000,9,76429000,1424813000,9M,0,98959000,1487160000,0,616742000,95650000,62347000,98825000,РСБУ,2022,67003200000,66000000,1015.2000,66000000,1272.8000,0,0.0000,0,0.0000,21.888893939393938,22.53272727272727,21.57901515151515,0
1,57640999.99999999,2439467000,617647000,-345918000,919549000,POSI,0,RUB,5393970000,3285133000,188328000,5887113000,192415000,1686226999.9999998,1686226999.9999998,1715301999.9999998,1734425000,1926840000,4616506000,4616506000,MOEX,861908000,0,X,3200638999.9999995,3674645000,43030000,23907000,-19123000,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_9_9M_МСФО.pdf,https://www.ptsecurity.com/ru-ru/about/news/finansovaya-otchetnost-po-msfo-za-9-mesyacev-2022-goda/,5915086000,300000000,256606000,805437000,9,1145666000,1737201999.9999998,Q,0,0,3500065000,388955000,11309056000,3585133000,1463437000,6692550000,МСФО,2022,67003200000,66000000,1015.2000,66000000,1272.8000,0,0.0000,0,0.0000,25.548893939393935,53.03128787878788,29.194545454545455,13.059212121212122
1,0,19221000,0,0,0,POSI,0,RUB,571451000,0,0,3175000,0,479250000,479250000,474022000,473595000,473595000,517917000,517917000,MOEX,0,0,X,500160000,3674643000,0,426999.99999999994,426999.99999999994,https://cdn.financemarker.ru/reports/2022/MOEX/P/POSI_2022_9_Q_РСБУ.pdf,0,45291000,95650000,0,95650000,9,76429000,473691000,Q,0,0,500160000,0,616742000,95650000,26469000,98825000,РСБУ,2022,67003200000,66000000,1015.2000,66000000,1272.8000,0,0.0000,0,0.0000,7.261363636363637,7.578181818181818,7.175681818181818,0
