amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num2,price2,num2_day,price2_day,num1,price1,num1_day,price1_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,0,1503000000,0,0,0,BISV,0,RUB,3007000000,2400000000,0,5214000000,0,278000000,278000000,324000000,328000000,328000000,17578000000,17578000000,MOEX,0,0,,153000000,5668000000,4000000.0000000005,10000000,7000000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_6_Q_РСБУ.pdf,0,25884000000,5299000000,0,6099000000,6,6196000000,153000000,Q,0,42938000000,1499000000,0,28891000000,7699000000,0,11313000000,РСБУ,2020,8554870885.499999,36165270,8.2500,36165270,8.6000,949023840,8.7000,949023840,8.7000,0.28217932697205717,1.5215352918385385,0.3329310044850171,0
1,0,1010063999.9999999,0,0,0,BISV,0,RUB,4257923999.9999995,2400000000,0,6400098000,0,1347300000,1347300000,1524835000,1505177000,1505177000,17729993000,17729993000,MOEX,0,0,,811833000,141372000,14719999.999999998,34378000,19658000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_9_9M_РСБУ.pdf,0,26298051000,5546189000,0,6425884000,9,6936125000,811833000,9M,0,55170000,4619115000,0,30555974999.999996,7946188999.999999,0,12825982000,РСБУ,2020,8690490648,36165270,12.0000,36165270,8.6000,949023840,8.7000,949023840,8.7000,1.367554702264218,4.6885566975055175,1.5278051540784896,0
1,0,1888999999.9999998,0,0,0,BISV,0,RUB,4257999999.9999995,2400000000,0,6400000000,0,989999999.9999999,989999999.9999999,1099000000,1102000000,1102000000,17730000000,17730000000,MOEX,0,0,,547000000,109816000000,3999999.9999999995,9000000,5000000,https://www.bashtel.ru/A&I/,0,26298000000,5546000000,0,6426000000,9,6057000000,547000000,Q,0,42936000000,1808999999.9999998,0,30555999999.999996,7945999999.999999,0,12826000000,РСБУ,2020,8690490648,36165270,12.0000,36165270,8.6000,949023840,8.7000,949023840,8.7000,1.0048832147566062,1.8361956924188898,1.1185669723856366,0
1,973248000,2502798000,2334182000,-3895576000,3296738000,BISV,0,RUB,10846244000,3619431000,297920000,11765720000,2133402000,542168000,542168000,1141216000,1576784000,3710186000,16858588000,16542154000,MOEX,2323490000,0,X,0,141715000,580489000,144921000,-435568000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_12_6M_МСФО.pdf,0,32199287000,10797569000,357125000,14412223000,12,11914202000,1473184000,6M,0,0,10193177000,1901941000,43045531000,14417000000,-1473184000,26186943000,МСФО,2020,8600077473,36165270,9.5000,36165270,8.6000,949023840,8.7000,949023840,8.7000,0.5503187098769291,10.346416638730405,3.7659632677019745,2.358420303691745
1,0,1365976000,0,0,0,BISV,0,RUB,2741832000,1539437000,0,3812147000,0,-698222000,-698222000,-909428000,-913331000,207143000,17031770000,17031770000,MOEX,1097306000,0,,192745000,171656000,6867000,10770000,3903000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_12_Y_РСБУ.pdf,0,26415975000,7609834000,0,8313890000,12,7783295000,192745000,Q,0,42934000,1539073000,0,29157807000,9149271000,0,12126037000,РСБУ,2020,8600077473,36165270,9.5000,36165270,8.6000,949023840,8.7000,949023840,8.7000,-0.708718755529078,1.5622107312980753,0.21025709470134116,1.11380240490072
1,1587321000,2502798000,4922918000,-6995153000,4138869000,BISV,0,RUB,10846244000,3619431000,297920000,11765720000,3168278000,1081202000,1081202000,1905950000,2626245000,5794523000,16858588000,16542154000,MOEX,2551548000,0,,0,250868000,989782000,269487000,-720295000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_12_6M_МСФО.pdf,0,32199287000,10797569000,357125000,14412223000,12,11914202000,2343324000,Y,0,74727000,16191540000,3514817000,43045531000,14417000000,-2343324000,26186943000,МСФО,2020,8600077473,36165270,9.5000,36165270,8.6000,949023840,8.7000,949023840,8.7000,1.097456304607346,16.43495633036382,5.881635252748581,2.589906825096757
1,1091461000,1365976000,-2127893000,-3716580000,2188767000,BISV,0,RUB,2741832000,1539437000,0,3812147000,1120474000,649078000,649078000,615407000,591846000,1712320000,17031770000,17031770000,MOEX,1097306000,0,,1004578000,11540000,21587000,45148000,23561000,https://cdn.financemarker.ru/reports/2020/MOEX/B/BISV_2020_12_Y_РСБУ.pdf,0,26415975000,7609834000,0,8313890000,12,7783295000,1004578000,Y,0,51772000,6158188000,0,29157807000,9149271000,0,12126037000,РСБУ,2020,8600077473,36165270,9.5000,36165270,8.6000,949023840,8.7000,949023840,8.7000,0.65883594673514,6.250767428803593,1.7380622487798307,1.11380240490072
1,0,611227000,0,0,0,BISV,0,RUB,2228315000,1539437000,0,2987144000,0,-69066000,-69066000,-85648000,-90744000,-90744000,16964232000,16964232000,MOEX,0,0,,169731000,212598000,3532000,8628000,5096000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_3_Q_РСБУ.pdf,0,25997700000,7823209000,0,8274639000,3,8751419000,169731000,Q,0,55462000,1352253000,0,28226015000,9362646000,0,11261783000,РСБУ,2021,8602247389.199999,36165270,9.5600,36165270,8.6000,949023840,8.7000,949023840,8.7000,-0.0701043071822018,1.372582163438652,-0.09210820448472071,0
1,959088000,712833000,340871000,-1893979000,-236857000,BISV,0,RUB,12143313000,3865348999.9999995,288725000,10980216000,1947876999.9999998,753901000,753901000,1085943000,1248409000,3196286000,16644963000,16168425000,MOEX,-1195945000,0,,0,250868999.99999997,376606000,214140000,-162466000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_6_6M_МСФО.pdf,0,29953276000,11542977000,579955000,14471410000,6,14695493000,1189036000,6M,0,74726000,9190760000,2501344000,42096589000,15408325999.999998,-1189036000,25451626000,МСФО,2021,8594291029.8,36165270,9.3400,36165270,8.6000,949023840,8.7000,949023840,8.7000,0.76523480857396,9.328929752380231,3.2443375262237724,-1.213924299264737
1,0,1639024000,0,0,0,BISV,0,RUB,3523821000,1539437000,0,3590290000,0,-353571000,-353571000,-235499000,-245256000.00000003,-245256000.00000003,16355103000,16355103000,MOEX,0,0,,262660000,222128000,5503000,15260000,9757000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_6_6M_РСБУ.pdf,0,25181815000,8016472000.000001,0,8760243000,6,7916885000,262660000,6M,0,57413000,2703288000,0,28705636000,9555909000,0,12350533000,РСБУ,2021,8594291029.8,36165270,9.3400,36165270,8.6000,949023840,8.7000,949023840,8.7000,-0.3588864273986951,2.743928016013088,-0.24894306840237002,0
1,0,2428342000,0,0,0,BISV,0,RUB,5808539000,1539437000,0,3274117000,0,2272019000,2272019000,2530080000,2503166000,2503166000,18980695000,18980695000,MOEX,0,0,,976365000,238873000,8011000.000000001,34925000,26914000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_9_9M_РСБУ.pdf,0,25313555000,8016471999.999999,0,8867282000,9,7127567000,976365000,9M,0,62133999.99999999,4791449000,0,31122094000,9555909000,0,12141399000,РСБУ,2021,8566805424.599999,36165270,8.5800,36165270,8.6000,949023840,8.7000,949023840,8.7000,2.306175511826354,4.863481489355887,2.5407974718681166,0
1,2263652000,988183000,338541000,-3384434000,3321243000,BISV,0,RUB,15512692000.000002,8665011000,343832000,19489809000,1602679000,1667062000,1667062000,2108807999.9999998,2380221000,3982900000,20247110000,19382222000,MOEX,1057591000,0,X,0,249944000,633805000,362392000,-271413000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_12_6M_МСФО.pdf,0,30209452000,2847421000,552793000,5985225000,12,10524249000,2604811000,6M,0,0,12417023000,2730891000,45722144000,11512432000,-2604811000,25475034000,МСФО,2021,8664090000.9,36165270,11.2700,36165270,8.6000,949023840,8.7000,949023840,8.7000,1.6921238603622,12.603694939340123,4.042777127327361,1.073490347452176
1,3222740000,988183000,679412000,-5278413000,3084386000,BISV,0,RUB,15512692000.000002,8665011000,343832000,19489809000,3550556000,2420963000,2420963000,3194751000,3628630000,7179186000,20247110000,19382222000,MOEX,-138354000,0,,0,250870000.00000003,1010411000,576532000,-433879000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_12_6M_МСФО.pdf,0,30209452000,2847421000,552793000,5985225000,12,10524249000,3793847000,Y,0,74725000,21607783000,5232235000,45722144000,11512432000,-3793847000,25475034000,МСФО,2021,8664090000.9,36165270,11.2700,36165270,8.6000,949023840,8.7000,949023840,8.7000,2.45735866893616,21.932624691720353,7.287114653551134,-0.14043395181256113
1,1529864000,3515690000,-353680000,1190081000,1313312000,BISV,0,RUB,4905878000,5881050000,0,9741153000,1145857000,2757846000,2757846000,3120846000,3044257000,4190114000,16959526999.999998,16959526999.999998,MOEX,-216552000,0,,1053818000,249847000,10997000,87586000,76589000,https://cdn.financemarker.ru/reports/2021/MOEX/B/BISV_2021_12_Y_РСБУ.pdf,0,25970144000,3274859000,0,4175342000,12,5640219000,1053818000,Y,0,73887000,6245671000,0,30876022000,9155909000,0,13916495000,РСБУ,2021,8664090000.9,36165270,11.2700,36165270,8.6000,949023840,8.7000,949023840,8.7000,2.7993062164481293,6.3395656088809185,4.253106289410771,-0.21980754537572994
